id,manifest,num,pages
4446500,https://www.digital.archives.go.jp/api/iiif/4446500/manifest.json,367-0050,121
3326516,https://www.digital.archives.go.jp/api/iiif/3326516/manifest.json,367-0051,121
4417157,https://www.digital.archives.go.jp/api/iiif/4417157/manifest.json,017-0011,120
3745601,https://www.digital.archives.go.jp/api/iiif/3745601/manifest.json,121-0002,120
4499162,https://www.digital.archives.go.jp/api/iiif/4499162/manifest.json,134-0016,120
4435343,https://www.digital.archives.go.jp/api/iiif/4435343/manifest.json,193-0013,120
4229706,https://www.digital.archives.go.jp/api/iiif/4229706/manifest.json,301-0029,120
4916209,https://www.digital.archives.go.jp/api/iiif/4916209/manifest.json,303-0001,120
4916464,https://www.digital.archives.go.jp/api/iiif/4916464/manifest.json,303-0002,120
3895692,https://www.digital.archives.go.jp/api/iiif/3895692/manifest.json,304-0289,120
4918152,https://www.digital.archives.go.jp/api/iiif/4918152/manifest.json,304-0308,120
4919014,https://www.digital.archives.go.jp/api/iiif/4919014/manifest.json,305-0194,120
4919953,https://www.digital.archives.go.jp/api/iiif/4919953/manifest.json,306-0292,120
4771217,https://www.digital.archives.go.jp/api/iiif/4771217/manifest.json,308-0085,120
3745425,https://www.digital.archives.go.jp/api/iiif/3745425/manifest.json,309-0174,120
3610852,https://www.digital.archives.go.jp/api/iiif/3610852/manifest.json,310-0140,120
5065601,https://www.digital.archives.go.jp/api/iiif/5065601/manifest.json,367-0009,120
5390066,https://www.digital.archives.go.jp/api/iiif/5390066/manifest.json,367-0042,120
5390814,https://www.digital.archives.go.jp/api/iiif/5390814/manifest.json,367-0112,120
1079857,https://www.digital.archives.go.jp/api/iiif/1079857/manifest.json,016-0007,119
4431367,https://www.digital.archives.go.jp/api/iiif/4431367/manifest.json,050-0005,119
4432460,https://www.digital.archives.go.jp/api/iiif/4432460/manifest.json,078-0009,119
4758281,https://www.digital.archives.go.jp/api/iiif/4758281/manifest.json,125-0002,119
4477976,https://www.digital.archives.go.jp/api/iiif/4477976/manifest.json,132-0005,119
4426753,https://www.digital.archives.go.jp/api/iiif/4426753/manifest.json,194-0019,119
587593,https://www.digital.archives.go.jp/api/iiif/587593/manifest.json,301-0062,119
4775127,https://www.digital.archives.go.jp/api/iiif/4775127/manifest.json,304-0301,119
4918994,https://www.digital.archives.go.jp/api/iiif/4918994/manifest.json,305-0184,119
4919841,https://www.digital.archives.go.jp/api/iiif/4919841/manifest.json,306-0273,119
4920506,https://www.digital.archives.go.jp/api/iiif/4920506/manifest.json,307-0190,119
5055833,https://www.digital.archives.go.jp/api/iiif/5055833/manifest.json,312-0171,119
3974376,https://www.digital.archives.go.jp/api/iiif/3974376/manifest.json,366-0078,119
4270248,https://www.digital.archives.go.jp/api/iiif/4270248/manifest.json,366-0089,119
3326236,https://www.digital.archives.go.jp/api/iiif/3326236/manifest.json,367-0051,119
5395378,https://www.digital.archives.go.jp/api/iiif/5395378/manifest.json,369-0033,119
4407343,https://www.digital.archives.go.jp/api/iiif/4407343/manifest.json,044-0007,118
3745366,https://www.digital.archives.go.jp/api/iiif/3745366/manifest.json,121-0002,118
4491500,https://www.digital.archives.go.jp/api/iiif/4491500/manifest.json,135-0007,118
593778,https://www.digital.archives.go.jp/api/iiif/593778/manifest.json,278-0001,118
593719,https://www.digital.archives.go.jp/api/iiif/593719/manifest.json,301-0061,118
4916278,https://www.digital.archives.go.jp/api/iiif/4916278/manifest.json,303-0001,118
4918159,https://www.digital.archives.go.jp/api/iiif/4918159/manifest.json,304-0308,118
4918871,https://www.digital.archives.go.jp/api/iiif/4918871/manifest.json,305-0153,118
4772800,https://www.digital.archives.go.jp/api/iiif/4772800/manifest.json,307-0124,118
5049227,https://www.digital.archives.go.jp/api/iiif/5049227/manifest.json,308-0101,118
5054620,https://www.digital.archives.go.jp/api/iiif/5054620/manifest.json,310-0037,118
3314063,https://www.digital.archives.go.jp/api/iiif/3314063/manifest.json,366-0035,118
5389670,https://www.digital.archives.go.jp/api/iiif/5389670/manifest.json,367-0008,118
4424591,https://www.digital.archives.go.jp/api/iiif/4424591/manifest.json,002-0002,117
4413948,https://www.digital.archives.go.jp/api/iiif/4413948/manifest.json,059-0011,117
4430479,https://www.digital.archives.go.jp/api/iiif/4430479/manifest.json,077-0003,117
4397350,https://www.digital.archives.go.jp/api/iiif/4397350/manifest.json,130-0001,117
4500942,https://www.digital.archives.go.jp/api/iiif/4500942/manifest.json,188-0001,117
1076923,https://www.digital.archives.go.jp/api/iiif/1076923/manifest.json,194-0007,117
4427718,https://www.digital.archives.go.jp/api/iiif/4427718/manifest.json,195-0018,117
577864,https://www.digital.archives.go.jp/api/iiif/577864/manifest.json,301-0148,117
4916176,https://www.digital.archives.go.jp/api/iiif/4916176/manifest.json,303-0001,117
4916391,https://www.digital.archives.go.jp/api/iiif/4916391/manifest.json,303-0001,117
4775131,https://www.digital.archives.go.jp/api/iiif/4775131/manifest.json,304-0301,117
3671438,https://www.digital.archives.go.jp/api/iiif/3671438/manifest.json,305-0271,117
4920134,https://www.digital.archives.go.jp/api/iiif/4920134/manifest.json,307-0104,117
4770862,https://www.digital.archives.go.jp/api/iiif/4770862/manifest.json,308-0022,117
3743566,https://www.digital.archives.go.jp/api/iiif/3743566/manifest.json,308-0222,117
3743545,https://www.digital.archives.go.jp/api/iiif/3743545/manifest.json,310-0055,117
5055720,https://www.digital.archives.go.jp/api/iiif/5055720/manifest.json,312-0058,117
3975248,https://www.digital.archives.go.jp/api/iiif/3975248/manifest.json,366-0078,117
5390398,https://www.digital.archives.go.jp/api/iiif/5390398/manifest.json,367-0052,117
4412979,https://www.digital.archives.go.jp/api/iiif/4412979/manifest.json,070-0005,116
4426808,https://www.digital.archives.go.jp/api/iiif/4426808/manifest.json,195-0013,116
4109536,https://www.digital.archives.go.jp/api/iiif/4109536/manifest.json,301-0020,116
587661,https://www.digital.archives.go.jp/api/iiif/587661/manifest.json,301-0062,116
4773287,https://www.digital.archives.go.jp/api/iiif/4773287/manifest.json,302-0029,116
4916485,https://www.digital.archives.go.jp/api/iiif/4916485/manifest.json,303-0002,116
4771102,https://www.digital.archives.go.jp/api/iiif/4771102/manifest.json,305-0019,116
3671714,https://www.digital.archives.go.jp/api/iiif/3671714/manifest.json,307-0178,116
3745480,https://www.digital.archives.go.jp/api/iiif/3745480/manifest.json,309-0174,116
3743546,https://www.digital.archives.go.jp/api/iiif/3743546/manifest.json,310-0055,116
5065209,https://www.digital.archives.go.jp/api/iiif/5065209/manifest.json,366-0074,116
5390470,https://www.digital.archives.go.jp/api/iiif/5390470/manifest.json,367-0064,116
5395374,https://www.digital.archives.go.jp/api/iiif/5395374/manifest.json,369-0033,116
4409207,https://www.digital.archives.go.jp/api/iiif/4409207/manifest.json,056-0014,115
3745560,https://www.digital.archives.go.jp/api/iiif/3745560/manifest.json,121-0002,115
4494603,https://www.digital.archives.go.jp/api/iiif/4494603/manifest.json,135-0003,115
4469528,https://www.digital.archives.go.jp/api/iiif/4469528/manifest.json,190-0001,115
4031485,https://www.digital.archives.go.jp/api/iiif/4031485/manifest.json,278-0206,115
587587,https://www.digital.archives.go.jp/api/iiif/587587/manifest.json,301-0062,115
4916312,https://www.digital.archives.go.jp/api/iiif/4916312/manifest.json,303-0001,115
4918258,https://www.digital.archives.go.jp/api/iiif/4918258/manifest.json,304-0321,115
4920502,https://www.digital.archives.go.jp/api/iiif/4920502/manifest.json,307-0190,115
5049215,https://www.digital.archives.go.jp/api/iiif/5049215/manifest.json,308-0097,115
5055356,https://www.digital.archives.go.jp/api/iiif/5055356/manifest.json,311-0049,115
1069611,https://www.digital.archives.go.jp/api/iiif/1069611/manifest.json,313-0057,115
3991127,https://www.digital.archives.go.jp/api/iiif/3991127/manifest.json,364-0075,115
3975247,https://www.digital.archives.go.jp/api/iiif/3975247/manifest.json,366-0078,115
3976993,https://www.digital.archives.go.jp/api/iiif/3976993/manifest.json,367-0018,115
3532345,https://www.digital.archives.go.jp/api/iiif/3532345/manifest.json,367-0105,115
4414247,https://www.digital.archives.go.jp/api/iiif/4414247/manifest.json,005-0002,114
4408283,https://www.digital.archives.go.jp/api/iiif/4408283/manifest.json,056-0014,114
4487264,https://www.digital.archives.go.jp/api/iiif/4487264/manifest.json,062-0001,114
4758268,https://www.digital.archives.go.jp/api/iiif/4758268/manifest.json,125-0002,114
4500722,https://www.digital.archives.go.jp/api/iiif/4500722/manifest.json,136-0002,114
4429601,https://www.digital.archives.go.jp/api/iiif/4429601/manifest.json,194-0019,114
4905848,https://www.digital.archives.go.jp/api/iiif/4905848/manifest.json,289-0069,114
585368,https://www.digital.archives.go.jp/api/iiif/585368/manifest.json,301-0062,114
4773235,https://www.digital.archives.go.jp/api/iiif/4773235/manifest.json,302-0024,114
4915076,https://www.digital.archives.go.jp/api/iiif/4915076/manifest.json,302-0030,114
4916369,https://www.digital.archives.go.jp/api/iiif/4916369/manifest.json,303-0001,114
4775095,https://www.digital.archives.go.jp/api/iiif/4775095/manifest.json,304-0299,114
4771108,https://www.digital.archives.go.jp/api/iiif/4771108/manifest.json,305-0019,114
3610781,https://www.digital.archives.go.jp/api/iiif/3610781/manifest.json,307-0048,114
4766848,https://www.digital.archives.go.jp/api/iiif/4766848/manifest.json,309-0195,114
5064796,https://www.digital.archives.go.jp/api/iiif/5064796/manifest.json,366-0032,114
3976117,https://www.digital.archives.go.jp/api/iiif/3976117/manifest.json,366-0078,114
5390761,https://www.digital.archives.go.jp/api/iiif/5390761/manifest.json,367-0106,114
3976961,https://www.digital.archives.go.jp/api/iiif/3976961/manifest.json,371-0016,114
4416110,https://www.digital.archives.go.jp/api/iiif/4416110/manifest.json,005-0003,113
593341,https://www.digital.archives.go.jp/api/iiif/593341/manifest.json,045-0017,113
4500926,https://www.digital.archives.go.jp/api/iiif/4500926/manifest.json,062-0001,113
4431588,https://www.digital.archives.go.jp/api/iiif/4431588/manifest.json,078-0009,113
4758364,https://www.digital.archives.go.jp/api/iiif/4758364/manifest.json,126-0003,113
4425760,https://www.digital.archives.go.jp/api/iiif/4425760/manifest.json,195-0013,113
4116380,https://www.digital.archives.go.jp/api/iiif/4116380/manifest.json,301-0029,113
4916347,https://www.digital.archives.go.jp/api/iiif/4916347/manifest.json,303-0001,113
3743833,https://www.digital.archives.go.jp/api/iiif/3743833/manifest.json,304-0300,113
4772249,https://www.digital.archives.go.jp/api/iiif/4772249/manifest.json,305-0266,113
4772695,https://www.digital.archives.go.jp/api/iiif/4772695/manifest.json,307-0083,113
3672038,https://www.digital.archives.go.jp/api/iiif/3672038/manifest.json,308-0015,113
4768558,https://www.digital.archives.go.jp/api/iiif/4768558/manifest.json,308-0215,113
5054965,https://www.digital.archives.go.jp/api/iiif/5054965/manifest.json,310-0128,113
3672780,https://www.digital.archives.go.jp/api/iiif/3672780/manifest.json,364-0067,113
4261770,https://www.digital.archives.go.jp/api/iiif/4261770/manifest.json,367-0050,113
4018393,https://www.digital.archives.go.jp/api/iiif/4018393/manifest.json,367-0068,113
5394918,https://www.digital.archives.go.jp/api/iiif/5394918/manifest.json,369-0003,113
4756822,https://www.digital.archives.go.jp/api/iiif/4756822/manifest.json,060-0002,112
4499149,https://www.digital.archives.go.jp/api/iiif/4499149/manifest.json,115-0003,112
4477974,https://www.digital.archives.go.jp/api/iiif/4477974/manifest.json,132-0005,112
4487180,https://www.digital.archives.go.jp/api/iiif/4487180/manifest.json,188-0001,112
4427698,https://www.digital.archives.go.jp/api/iiif/4427698/manifest.json,196-0015,112
593793,https://www.digital.archives.go.jp/api/iiif/593793/manifest.json,301-0061,112
4773308,https://www.digital.archives.go.jp/api/iiif/4773308/manifest.json,302-0029,112
4916239,https://www.digital.archives.go.jp/api/iiif/4916239/manifest.json,303-0001,112
4916480,https://www.digital.archives.go.jp/api/iiif/4916480/manifest.json,303-0002,112
4918785,https://www.digital.archives.go.jp/api/iiif/4918785/manifest.json,305-0096,112
4772209,https://www.digital.archives.go.jp/api/iiif/4772209/manifest.json,305-0250,112
5048973,https://www.digital.archives.go.jp/api/iiif/5048973/manifest.json,307-0280,112
4771127,https://www.digital.archives.go.jp/api/iiif/4771127/manifest.json,308-0068,112
4766830,https://www.digital.archives.go.jp/api/iiif/4766830/manifest.json,309-0176,112
3745056,https://www.digital.archives.go.jp/api/iiif/3745056/manifest.json,310-0125,112
5055424,https://www.digital.archives.go.jp/api/iiif/5055424/manifest.json,311-0101,112
3611342,https://www.digital.archives.go.jp/api/iiif/3611342/manifest.json,313-0211,112
5065357,https://www.digital.archives.go.jp/api/iiif/5065357/manifest.json,366-0080,112
5390798,https://www.digital.archives.go.jp/api/iiif/5390798/manifest.json,367-0111,112
5394939,https://www.digital.archives.go.jp/api/iiif/5394939/manifest.json,369-0006,112
1082674,https://www.digital.archives.go.jp/api/iiif/1082674/manifest.json,004-0021,111
4435452,https://www.digital.archives.go.jp/api/iiif/4435452/manifest.json,043-0009,111
4415399,https://www.digital.archives.go.jp/api/iiif/4415399/manifest.json,075-0001,111
4453255,https://www.digital.archives.go.jp/api/iiif/4453255/manifest.json,115-0001,111
4465447,https://www.digital.archives.go.jp/api/iiif/4465447/manifest.json,130-0001,111
4487182,https://www.digital.archives.go.jp/api/iiif/4487182/manifest.json,188-0001,111
4487685,https://www.digital.archives.go.jp/api/iiif/4487685/manifest.json,189-0002,111
4426769,https://www.digital.archives.go.jp/api/iiif/4426769/manifest.json,196-0013,111
3743437,https://www.digital.archives.go.jp/api/iiif/3743437/manifest.json,300-0139,111
4228814,https://www.digital.archives.go.jp/api/iiif/4228814/manifest.json,301-0029,111
4773229,https://www.digital.archives.go.jp/api/iiif/4773229/manifest.json,302-0024,111
4915710,https://www.digital.archives.go.jp/api/iiif/4915710/manifest.json,302-0132,111
4916273,https://www.digital.archives.go.jp/api/iiif/4916273/manifest.json,303-0001,111
4916419,https://www.digital.archives.go.jp/api/iiif/4916419/manifest.json,303-0002,111
4772139,https://www.digital.archives.go.jp/api/iiif/4772139/manifest.json,305-0122,111
4772277,https://www.digital.archives.go.jp/api/iiif/4772277/manifest.json,305-0278,111
4768556,https://www.digital.archives.go.jp/api/iiif/4768556/manifest.json,308-0215,111
5055417,https://www.digital.archives.go.jp/api/iiif/5055417/manifest.json,311-0092,111
3990131,https://www.digital.archives.go.jp/api/iiif/3990131/manifest.json,364-0072,111
5065001,https://www.digital.archives.go.jp/api/iiif/5065001/manifest.json,366-0058,111
3312374,https://www.digital.archives.go.jp/api/iiif/3312374/manifest.json,366-0085,111
4261777,https://www.digital.archives.go.jp/api/iiif/4261777/manifest.json,367-0135,111
4219701,https://www.digital.archives.go.jp/api/iiif/4219701/manifest.json,005-0004,110
4418089,https://www.digital.archives.go.jp/api/iiif/4418089/manifest.json,018-0006,110
4453257,https://www.digital.archives.go.jp/api/iiif/4453257/manifest.json,115-0001,110
4494609,https://www.digital.archives.go.jp/api/iiif/4494609/manifest.json,135-0003,110
4487475,https://www.digital.archives.go.jp/api/iiif/4487475/manifest.json,188-0001,110
4425796,https://www.digital.archives.go.jp/api/iiif/4425796/manifest.json,195-0018,110
593768,https://www.digital.archives.go.jp/api/iiif/593768/manifest.json,301-0061,110
577877,https://www.digital.archives.go.jp/api/iiif/577877/manifest.json,301-0148,110
4916168,https://www.digital.archives.go.jp/api/iiif/4916168/manifest.json,303-0001,110
4916308,https://www.digital.archives.go.jp/api/iiif/4916308/manifest.json,303-0001,110
4916478,https://www.digital.archives.go.jp/api/iiif/4916478/manifest.json,303-0002,110
4775165,https://www.digital.archives.go.jp/api/iiif/4775165/manifest.json,304-0315,110
4919962,https://www.digital.archives.go.jp/api/iiif/4919962/manifest.json,306-0292,110
4771213,https://www.digital.archives.go.jp/api/iiif/4771213/manifest.json,308-0085,110
5055053,https://www.digital.archives.go.jp/api/iiif/5055053/manifest.json,310-0148,110
5063359,https://www.digital.archives.go.jp/api/iiif/5063359/manifest.json,365-0011,110
5064939,https://www.digital.archives.go.jp/api/iiif/5064939/manifest.json,366-0054,110
5390371,https://www.digital.archives.go.jp/api/iiif/5390371/manifest.json,367-0052,110
3532347,https://www.digital.archives.go.jp/api/iiif/3532347/manifest.json,367-0105,110
